record_id,longitude,latitude,speed,heading,navigation_status,mmsi,ship_type,ship_name,timestamp,decode_timestamp,data_timestamp,day_id,date,unixstamp
rU_SkhOLTXG7KrexB5GFbQ,113.624267578125,22.569408416748047,6.2,511,,413841065,,,2024-07-26 23:56:31.788,2024-07-26 23:56:31.805,00:00:00,20240726,2024-07-26,1722009391.788
cFFmvCixRrO9Tgk3kVhFHg,113.62439727783203,22.569210052490234,6.2,511,,413841065,,,2024-07-26 23:56:23.363,2024-07-26 23:56:23.420,00:00:00,20240726,2024-07-26,1722009383.363
_3zk2cLjRe6nnyBT2KAZIg,111.15249633789062,23.42335319519043,0.2,511,,413859423,,,2024-07-26 23:56:21.077,2024-07-26 23:56:21.089,00:00:00,20240726,2024-07-26,1722009381.077
flxdVJITRo-eyibDnsmP2w,111.14886474609375,23.430986404418945,0.0,511,,413867644,,,2024-07-26 23:56:19.188,2024-07-26 23:56:19.213,00:00:00,20240726,2024-07-26,1722009379.188
H_KPkyd9QXm7vnJH_PRUmA,111.1488265991211,23.43049430847168,0.0,511,,413863924,,,2024-07-26 23:56:18.862,2024-07-26 23:56:18.873,00:00:00,20240726,2024-07-26,1722009378.862
m9N7HtZtTwuV2HS6yI0bkA,113.62455749511719,22.568965911865234,6.2,511,,413841065,,,2024-07-26 23:56:14.935,2024-07-26 23:56:14.997,00:00:00,20240726,2024-07-26,1722009374.935
QRugEFN_SfecT84wnT5AxA,111.15214538574219,23.42456817626953,0.0,511,,413848169,,,2024-07-26 23:56:13.444,2024-07-26 23:56:13.484,00:00:00,20240726,2024-07-26,1722009373.444
vtuWYNUYQ0W5Aq6ssMfGQA,113.62480163574219,22.568593978881836,6.2,511,,413841065,,,2024-07-26 23:55:58.668,2024-07-26 23:55:58.698,00:00:00,20240726,2024-07-26,1722009358.668
epdu4stbT-WvQHdRpKmbnQ,112.0399169921875,23.07136344909668,0.0,511,,413837924,,,2024-07-26 23:55:56.874,2024-07-26 23:55:56.900,00:00:00,20240726,2024-07-26,1722009356.874
y8DamXhhTqOSv5vs4W8Ixw,111.15251922607422,23.423358917236328,0.2,511,,413859423,,,2024-07-26 23:55:56.554,2024-07-26 23:55:56.571,00:00:00,20240726,2024-07-26,1722009356.554
Eb3rmNZHSTmDTcTZ2S6K1g,113.62494659423828,22.56836700439453,6.2,511,,413841065,,,2024-07-26 23:55:50.114,2024-07-26 23:55:50.137,00:00:00,20240726,2024-07-26,1722009350.114
__gMEmCASbW1iebILeiQ-Q,111.15250396728516,23.423358917236328,0.2,511,,413859423,,,2024-07-26 23:55:48.068,2024-07-26 23:55:48.091,00:00:00,20240726,2024-07-26,1722009348.068
CJOlb6QWT5eqDKddagk0-g,113.62506866455078,22.568164825439453,6.2,511,,413841065,,,2024-07-26 23:55:41.676,2024-07-26 23:55:41.701,00:00:00,20240726,2024-07-26,1722009341.676
Iphr7RZVQuu2ghOPUdK67Q,112.72176361083984,22.377897262573242,0.0,511,,413837923,,,2024-07-26 23:55:39.764,2024-07-26 23:55:39.786,00:00:00,20240726,2024-07-26,1722009339.764
0NOWshNbTaeoxp-WkJLzDQ,111.15254974365234,23.42335319519043,0.3,511,,413859423,,,2024-07-26 23:55:39.534,2024-07-26 23:55:39.554,00:00:00,20240726,2024-07-26,1722009339.534
88XZ0wv3Qf2Wc4EuxhWgNA,113.62519836425781,22.56793785095215,6.2,511,,413841065,,,2024-07-26 23:55:33.246,2024-07-26 23:55:33.260,00:00:00,20240726,2024-07-26,1722009333.246
BGhYDxk0SvCwKGZfZgQo7w,111.15257263183594,23.423341751098633,0.1,511,,413859423,,,2024-07-26 23:55:31.292,2024-07-26 23:55:31.315,00:00:00,20240726,2024-07-26,1722009331.292
yZP_qPQDQO-csg535_WD4w,113.62532043457031,22.56773567199707,6.2,511,,413841065,,,2024-07-26 23:55:24.963,2024-07-26 23:55:24.978,00:00:00,20240726,2024-07-26,1722009324.963
m33oUuOAQCWW-Gu3jNc4Yw,113.16038513183594,21.938358306884766,0.1,511,,413837927,,,2024-07-26 23:55:20.754,2024-07-26 23:55:20.766,00:00:00,20240726,2024-07-26,1722009320.754
Aq8JkOMXR8-y-psU6XJtdg,113.62545013427734,22.567502975463867,6.2,511,,413841065,,,2024-07-26 23:55:19.343,2024-07-26 23:55:19.379,00:00:00,20240726,2024-07-26,1722009319.343
KZizYlP-Sd6_4TjEHzWjiQ,113.62555694580078,22.567298889160156,6.2,511,,413841065,,,2024-07-26 23:55:18.917,2024-07-26 23:55:18.936,00:00:00,20240726,2024-07-26,1722009318.917
yTUnYAR7Qvqw0AJY5As6mA,111.15258026123047,23.42334747314453,0.1,511,,413859423,,,2024-07-26 23:55:05.989,2024-07-26 23:55:06.008,00:00:00,20240726,2024-07-26,1722009305.989
TJtD4YECSoi3pasx_AMwkA,113.62581634521484,22.56686019897461,6.2,511,,413841065,,,2024-07-26 23:54:50.614,2024-07-26 23:54:50.640,00:00:00,20240726,2024-07-26,1722009290.614
cvC9O7fGTT6aef_Nn08IPw,113.62605285644531,22.56641960144043,6.2,511,,413841065,,,2024-07-26 23:54:35.197,2024-07-26 23:54:35.219,00:00:00,20240726,2024-07-26,1722009275.197
2yTklHNWQKSYeRMRrCobtw,111.152587890625,23.42333221435547,0.2,511,,413859423,,,2024-07-26 23:54:32.356,2024-07-26 23:54:32.375,00:00:00,20240726,2024-07-26,1722009272.356
405Bl5ipTWyMt44sy9gtFA,113.62619018554688,22.56618881225586,6.2,511,,413841065,,,2024-07-26 23:54:25.154,2024-07-26 23:54:25.176,00:00:00,20240726,2024-07-26,1722009265.154
EXs3TM9PStCCnjCzw-Jlnw,111.152587890625,23.423320770263672,0.2,511,,413859423,,,2024-07-26 23:54:23.863,2024-07-26 23:54:23.880,00:00:00,20240726,2024-07-26,1722009263.863
b1byG8apQbmQt-X7-P2xnA,113.62629699707031,22.565980911254883,6.2,511,,413841065,,,2024-07-26 23:54:16.753,2024-07-26 23:54:16.770,00:00:00,20240726,2024-07-26,1722009256.753
Gk8GL1CaSZ6V4Saiyrnuww,113.62642669677734,22.565746307373047,6.2,511,,413841065,,,2024-07-26 23:54:07.954,2024-07-26 23:54:07.977,00:00:00,20240726,2024-07-26,1722009247.954
Zg99DkmIQk6MAyIsO0H34w,111.15257263183594,23.423307418823242,0.1,511,,413859423,,,2024-07-26 23:54:06.652,2024-07-26 23:54:06.674,00:00:00,20240726,2024-07-26,1722009246.652
T8G4b4qcRNO-IUfJatfu4w,111.14915466308594,23.431495666503906,0.0,511,,413860512,,,2024-07-26 23:54:05.610,2024-07-26 23:54:05.640,00:00:00,20240726,2024-07-26,1722009245.61
OXh8k6xLTRmktRa4w5exXg,113.62653350830078,22.565542221069336,6.2,511,,413841065,,,2024-07-26 23:53:59.874,2024-07-26 23:53:59.892,00:00:00,20240726,2024-07-26,1722009239.874
BCTze0CiSoGJIJfnTh346Q,113.62665557861328,22.5653076171875,6.2,511,,413841065,,,2024-07-26 23:53:51.154,2024-07-26 23:53:51.169,00:00:00,20240726,2024-07-26,1722009231.154
sODKn3UeTs2kH9_mv1CufA,113.62676239013672,22.56510353088379,6.2,511,,413841065,,,2024-07-26 23:53:42.833,2024-07-26 23:53:42.849,00:00:00,20240726,2024-07-26,1722009222.833
2FaAGZIXQiijCRTUeAkDTw,111.152587890625,23.423294067382812,0.3,511,,413859423,,,2024-07-26 23:53:41.620,2024-07-26 23:53:41.639,00:00:00,20240726,2024-07-26,1722009221.62
iXqRKVhXSNelBkbmZQSCNg,111.14881134033203,23.430858612060547,0.0,511,,413866992,,,2024-07-26 23:53:35.679,2024-07-26 23:53:35.711,00:00:00,20240726,2024-07-26,1722009215.679
gMpPVBNHTnKcFDN8AOwijA,113.62687683105469,22.564870834350586,6.1,511,,413841065,,,2024-07-26 23:53:34.273,2024-07-26 23:53:34.287,00:00:00,20240726,2024-07-26,1722009214.273
tr-R2tC0RlyBCUPqY6sf2w,111.1526107788086,23.423288345336914,0.5,511,,413859423,,,2024-07-26 23:53:33.212,2024-07-26 23:53:33.227,00:00:00,20240726,2024-07-26,1722009213.212
w1AFuj68QN6eKsNWlQi-ng,113.62698364257812,22.56466293334961,6.2,511,,413841065,,,2024-07-26 23:53:25.713,2024-07-26 23:53:25.732,00:00:00,20240726,2024-07-26,1722009205.713
bCDYs1UHRruVYj4EQthDhw,111.14886474609375,23.430984497070312,0.0,511,,413867644,,,2024-07-26 23:53:18.974,2024-07-26 23:53:18.990,00:00:00,20240726,2024-07-26,1722009198.974
FTuJJJh8SDeoqxz8itMbDA,111.14881134033203,23.430505752563477,0.0,511,,413863924,,,2024-07-26 23:53:18.920,2024-07-26 23:53:18.928,00:00:00,20240726,2024-07-26,1722009198.92
1UXxF6TxSYKbTnfUW0IY2w,113.62712097167969,22.564430236816406,6.2,511,,413841065,,,2024-07-26 23:53:17.075,2024-07-26 23:53:17.104,00:00:00,20240726,2024-07-26,1722009197.075
bK4oIn_ESqaMZ6tLnH4PJQ,111.15264129638672,23.42328453063965,0.6,511,,413859423,,,2024-07-26 23:53:16.073,2024-07-26 23:53:16.085,00:00:00,20240726,2024-07-26,1722009196.073
YsAWyTS4TYmoJWRF9B0W_A,111.15213775634766,23.424589157104492,0.0,511,,413848169,,,2024-07-26 23:53:13.212,2024-07-26 23:53:13.253,00:00:00,20240726,2024-07-26,1722009193.212
Jk1tgvCDRq-CXHO8ddUjww,113.62724304199219,22.564224243164062,6.2,511,,413841065,,,2024-07-26 23:53:08.609,2024-07-26 23:53:08.636,00:00:00,20240726,2024-07-26,1722009188.609
K8KfihhGRdWFVStf2slRgQ,113.62735748291016,22.563995361328125,6.2,511,,413841065,,,2024-07-26 23:52:59.808,2024-07-26 23:52:59.861,00:00:00,20240726,2024-07-26,1722009179.808
3zm3VUgoTqGkkR1sAggtbQ,111.1527099609375,23.42327308654785,1.0,511,,413859423,,,2024-07-26 23:52:59.480,2024-07-26 23:52:59.502,00:00:00,20240726,2024-07-26,1722009179.48
X0vM951jSyuRj4TlK6XPtQ,112.0399169921875,23.07135581970215,0.0,511,,413837924,,,2024-07-26 23:52:56.675,2024-07-26 23:52:56.698,00:00:00,20240726,2024-07-26,1722009176.675
TJ9vSiHqR5-PThfuY5nqpw,113.62747955322266,22.56379508972168,6.2,511,,413841065,,,2024-07-26 23:52:51.569,2024-07-26 23:52:51.578,00:00:00,20240726,2024-07-26,1722009171.569
dlI40O7eRcqwBEtIHBH7LQ,111.15281677246094,23.423248291015625,1.2,511,,413859423,,,2024-07-26 23:52:42.597,2024-07-26 23:52:42.619,00:00:00,20240726,2024-07-26,1722009162.597
d8lo-pRNTga0G183DVCYMA,112.72173309326172,22.37788200378418,0.0,511,,413837923,,,2024-07-26 23:52:39.742,2024-07-26 23:52:39.757,00:00:00,20240726,2024-07-26,1722009159.742
Gc6DxUBGSwaqiq5UD1uPyQ,111.15287780761719,23.42323875427246,1.2,511,,413859423,,,2024-07-26 23:52:34.338,2024-07-26 23:52:34.354,00:00:00,20240726,2024-07-26,1722009154.338
OkwpwGGJSea2auwuozdZNQ,113.62773132324219,22.56332778930664,6.2,511,,413841065,,,2024-07-26 23:52:34.049,2024-07-26 23:52:34.071,00:00:00,20240726,2024-07-26,1722009154.049
i_fFZU_OQbG2FcQXcARtLw,111.15294647216797,23.42322540283203,1.1,511,,413859423,,,2024-07-26 23:52:25.596,2024-07-26 23:52:25.627,00:00:00,20240726,2024-07-26,1722009145.596
14FgOBdgSeCNz2X2wcUe_g,113.62785339355469,22.563091278076172,6.1,511,,413841065,,,2024-07-26 23:52:25.329,2024-07-26 23:52:25.344,00:00:00,20240726,2024-07-26,1722009145.329
imM74Zn_ScOx3zJgKs_ffw,113.1604232788086,21.938344955444336,0.1,511,,413837927,,,2024-07-26 23:52:20.747,2024-07-26 23:52:20.773,00:00:00,20240726,2024-07-26,1722009140.747
7sTtOAd1ReyDQYuEsyTA9Q,111.15296936035156,23.423219680786133,1.2,511,,413859423,,,2024-07-26 23:52:17.261,2024-07-26 23:52:17.286,00:00:00,20240726,2024-07-26,1722009137.261
bWhY-_-lS2yeiDvCKVckBA,113.62797546386719,22.562885284423828,6.2,511,,413841065,,,2024-07-26 23:52:16.769,2024-07-26 23:52:16.792,00:00:00,20240726,2024-07-26,1722009136.769
l4YnNWULS8ad1ShFxYpt7w,111.15301513671875,23.423206329345703,1.1,511,,413859423,,,2024-07-26 23:52:09.082,2024-07-26 23:52:09.096,00:00:00,20240726,2024-07-26,1722009129.082
T0O1NVulRk2Qkvy_qhF1Ow,113.62822723388672,22.562456130981445,6.1,511,,413841065,,,2024-07-26 23:52:00.489,2024-07-26 23:52:00.520,00:00:00,20240726,2024-07-26,1722009120.489
mAGTKAFjRg-p17sN-QWy-g,111.1530990600586,23.423189163208008,1.1,511,,413859423,,,2024-07-26 23:51:52.980,2024-07-26 23:51:52.997,00:00:00,20240726,2024-07-26,1722009112.98
41WZnM0EQeq1GD-JJSd2Eg,113.62833404541016,22.562257766723633,6.1,511,,413841065,,,2024-07-26 23:51:51.849,2024-07-26 23:51:51.922,00:00:00,20240726,2024-07-26,1722009111.849
bk8PDP40RJ24nKGizDVk0A,113.62845611572266,22.562057495117188,6.1,511,,413841065,,,2024-07-26 23:51:43.489,2024-07-26 23:51:43.528,00:00:00,20240726,2024-07-26,1722009103.489
7MPa7HU2T_yRQE1zU1oKjg,111.1531982421875,23.423173904418945,0.9,511,,413859423,,,2024-07-26 23:51:35.882,2024-07-26 23:51:35.901,00:00:00,20240726,2024-07-26,1722009095.882
sV92WVRsQgCP8s4kQBcYkQ,111.15323638916016,23.42316246032715,0.9,511,,413859423,,,2024-07-26 23:51:27.583,2024-07-26 23:51:27.596,00:00:00,20240726,2024-07-26,1722009087.583
vE3bU8NoRKGgkuLnBfHw5A,113.62870788574219,22.561607360839844,6.0,511,,413841065,,,2024-07-26 23:51:26.093,2024-07-26 23:51:26.126,00:00:00,20240726,2024-07-26,1722009086.093
1qzpYlPtSRqJyQv9VL1IXQ,111.15327453613281,23.423154830932617,0.8,511,,413859423,,,2024-07-26 23:51:19.294,2024-07-26 23:51:19.304,00:00:00,20240726,2024-07-26,1722009079.294
sH2_762fTNC5EQIFZNHBxQ,113.62881469726562,22.561405181884766,6.1,511,,413841065,,,2024-07-26 23:51:17.569,2024-07-26 23:51:17.631,00:00:00,20240726,2024-07-26,1722009077.569
cu-20snKSPOyO2_Cstm7yg,111.15330505371094,23.423147201538086,0.7,511,,413859423,,,2024-07-26 23:51:10.942,2024-07-26 23:51:10.959,00:00:00,20240726,2024-07-26,1722009070.942
pMJB3y4rT4GtPyEKMNHEqw,113.62893676757812,22.561172485351562,6.1,511,,413841065,,,2024-07-26 23:51:08.769,2024-07-26 23:51:08.853,00:00:00,20240726,2024-07-26,1722009068.769
uzQX_HiJRlW4sVVBUzrdHA,111.149169921875,23.431486129760742,0.0,511,,413860512,,,2024-07-26 23:51:05.480,2024-07-26 23:51:05.490,00:00:00,20240726,2024-07-26,1722009065.48
YezmZX8yRLuB51aYBXrCNw,111.15332794189453,23.42313575744629,0.7,511,,413859423,,,2024-07-26 23:51:02.462,2024-07-26 23:51:02.480,00:00:00,20240726,2024-07-26,1722009062.462
pqz-G4MfRa6IBMh8DvNchQ,113.6290512084961,22.560937881469727,6.1,511,,413841065,,,2024-07-26 23:51:00.248,2024-07-26 23:51:00.355,00:00:00,20240726,2024-07-26,1722009060.248
jP5L8PseRii42nLJf7cWfQ,111.15335083007812,23.423126220703125,0.7,511,,413859423,,,2024-07-26 23:50:53.941,2024-07-26 23:50:53.953,00:00:00,20240726,2024-07-26,1722009053.941
K-yd-bDzRjyZMfC9gR2jYQ,113.629150390625,22.56072998046875,6.1,511,,413841065,,,2024-07-26 23:50:51.889,2024-07-26 23:50:51.963,00:00:00,20240726,2024-07-26,1722009051.889
_ZGidBavRL6Omdy8uD7csA,113.6292495727539,22.560518264770508,6.1,511,,413841065,,,2024-07-26 23:50:43.529,2024-07-26 23:50:43.913,00:00:00,20240726,2024-07-26,1722009043.529
4Gc92f44R1WpCIbdTOyc9A,111.15342712402344,23.423124313354492,0.4,511,,413859423,,,2024-07-26 23:50:36.733,2024-07-26 23:50:36.745,00:00:00,20240726,2024-07-26,1722009036.733
PwW-1IXmQ3GcsxZlCk02Fg,111.1488265991211,23.430849075317383,0.0,511,,413866992,,,2024-07-26 23:50:35.694,2024-07-26 23:50:35.930,00:00:00,20240726,2024-07-26,1722009035.694
nZyMRKOERZaZIQemRBEJ9g,113.62934875488281,22.560277938842773,6.1,511,,413841065,,,2024-07-26 23:50:34.849,2024-07-26 23:50:34.927,00:00:00,20240726,2024-07-26,1722009034.849
S-4w3yq2R4qN_iKmLAmxeQ,113.62944030761719,22.560070037841797,6.1,511,,413841065,,,2024-07-26 23:50:26.369,2024-07-26 23:50:26.388,00:00:00,20240726,2024-07-26,1722009026.369
XyuncOspRZyPrlu0xcVZXQ,111.14885711669922,23.43098258972168,0.0,511,,413867644,,,2024-07-26 23:50:19.152,2024-07-26 23:50:19.171,00:00:00,20240726,2024-07-26,1722009019.152
XTABqjhDRKydyTTf_L9M0A,111.1488265991211,23.43046760559082,0.0,511,,413863924,,,2024-07-26 23:50:18.882,2024-07-26 23:50:18.945,00:00:00,20240726,2024-07-26,1722009018.882
TK9dFYHJSEyWbjol1xqigA,113.62953186035156,22.559831619262695,6.1,511,,413841065,,,2024-07-26 23:50:17.649,2024-07-26 23:50:17.774,00:00:00,20240726,2024-07-26,1722009017.649
u6rck4fzQb-gQ5aEtc6EbA,111.15214538574219,23.42456817626953,0.0,511,,413848169,,,2024-07-26 23:50:13.188,2024-07-26 23:50:13.984,00:00:00,20240726,2024-07-26,1722009013.188
5FxjTKxvSku4dUL737RuLw,111.1534652709961,23.423124313354492,0.1,511,,413859423,,,2024-07-26 23:50:11.742,2024-07-26 23:50:11.753,00:00:00,20240726,2024-07-26,1722009011.742
3Sr7Uw7kT8eOk1JUPWm85A,113.62962341308594,22.559589385986328,6.1,511,,413841065,,,2024-07-26 23:50:09.249,2024-07-26 23:50:09.292,00:00:00,20240726,2024-07-26,1722009009.249
ComoFh2PRomtoStMs5nLxg,111.15348052978516,23.42313003540039,0.0,511,,413859423,,,2024-07-26 23:50:03.509,2024-07-26 23:50:03.576,00:00:00,20240726,2024-07-26,1722009003.509
